frequency_hz,bass_target_db,bass_uncertainty_db,bass_balanced_recommended_response_db,bass_balanced_recommended_error_db,bass_subgrave_alternative_response_db,bass_subgrave_alternative_error_db,bass_global_rmse_audit_response_db,bass_global_rmse_audit_error_db,bass_minimax_regional_audit_response_db,bass_minimax_regional_audit_error_db,hybrid_target_db,hybrid_uncertainty_db,hybrid_balanced_recommended_response_db,hybrid_balanced_recommended_error_db,hybrid_subgrave_alternative_response_db,hybrid_subgrave_alternative_error_db,hybrid_global_rmse_audit_response_db,hybrid_global_rmse_audit_error_db,hybrid_minimax_regional_audit_response_db,hybrid_minimax_regional_audit_error_db,guitar_target_db,guitar_uncertainty_db,guitar_balanced_recommended_response_db,guitar_balanced_recommended_error_db,guitar_subgrave_alternative_response_db,guitar_subgrave_alternative_error_db,guitar_global_rmse_audit_response_db,guitar_global_rmse_audit_error_db,guitar_minimax_regional_audit_response_db,guitar_minimax_regional_audit_error_db
20.81021206263916,15.127345006352533,0.0890083300529425,15.108461943006914,-0.018883063345619178,15.046883806956384,-0.08046119939614904,15.108461943006914,-0.018883063345619178,15.378922995590429,0.2515779892378962,2.654008305715526,0.0888059451480215,2.9340867819780505,0.2800784762625246,2.6854461898792183,0.03143788416369242,2.975739170648528,0.3217308649330022,2.69609432952183,0.042086023806303885,-2.8662565345341777,0.0934358696128475,-2.9017356805051295,-0.03547914597095181,-2.7299339705963237,0.13632256393785402,-2.5584870875387002,0.3077694469954775,-2.563653414822284,0.3026031197118937
20.88547564854828,15.133828244207464,0.0890506794326997,15.11693319241196,-0.016895051795504656,15.053867195566378,-0.07996104864108666,15.11693319241196,-0.016895051795504656,15.385852926629177,0.2520246824217125,2.6602227357621526,0.0888632700264176,2.9384772251591427,0.27825448939699005,2.6900993078294584,0.029876572067305762,2.9776256490477273,0.3174029132855747,2.7008224494272617,0.04059971366510906,-2.8596276249142574,0.0934022432920605,-2.8970528240155957,-0.03742519910133835,-2.7259159908500896,0.13371163406416775,-2.5561503686088667,0.3034772563053907,-2.5589676801403796,0.3006599447738778
20.96101143770774,15.140397348437103,0.0890842194049272,15.125366541118742,-0.015030807318360928,15.060810817024597,-0.07958653141250593,15.125366541118742,-0.015030807318360928,15.392739712366264,0.2523423639291611,2.66654190079873,0.0888843520207154,2.9428821299502443,0.27634022915151446,2.6947671644279927,0.02822526362926281,2.979523465199098,0.31298156440036795,2.7055658209875117,0.03902392018878187,-2.8528333465201707,0.0933676323302986,-2.892324380139333,-0.039491033619162064,-2.7218564079970644,0.13097693852310632,-2.553774657834648,0.2990586886855229,-2.5542396090106325,0.2985937375095382
21.03682041458579,15.1470203626019,0.0890639541868444,15.133761932939075,-0.013258429662824867,15.067714676207858,-0.07930568639404179,15.133761932939075,-0.013258429662824867,15.399583345611365,0.2525629830094651,2.6729388776172884,0.0889288328947022,2.9473014217717632,0.2743625441544748,2.699449654007704,0.026510776390415547,2.981432656014997,0.3084937783977084,2.710324341828843,0.03738546421155453,-2.845901384530949,0.0933502698852697,-2.8875505551485623,-0.04164917061761342,-2.7177554225896703,0.12814596194127859,-2.551360067366548,0.2945413171644007,-2.5494694153617927,0.29643196916915615
21.11290356721114,15.15366973002996,0.0890904234054139,15.1421193106145,-0.011550419415460311,15.074578777291187,-0.07909095273877398,15.1421193106145,-0.011550419415460311,15.406383818451182,0.25271408842122156,2.679391455268795,0.0889805044808579,2.9517350257368498,0.2723435704680548,2.704146670480658,0.024755215211862858,2.983353258624534,0.30396180335573897,2.7150979091748018,0.035706453906006796,-2.8388555412852954,0.0932811240269033,-2.8827315557645448,-0.04387601447924938,-2.7136132356108758,0.12524230567441963,-2.548906709357198,0.2899488319280974,-2.544657313601999,0.2941982276832964
21.189261887185907,15.160322528814165,0.0891139826495934,15.150438615816169,-0.009883912997995736,15.08140312374371,-0.07891940507045447,15.150438615816169,-0.009883912997995736,15.413141122244813,0.25281859343064816,2.6858823756143937,0.0890082793218359,2.9561828666603844,0.27030049104599074,2.7088581073483615,0.02297573173396783,2.9852853103756978,0.2994029347613041,2.719886419856532,0.03400404424213832,-2.831715399102683,0.0932564823658838,-2.877867589136289,-0.04615219003360593,-2.7094300484545943,0.12228535064808854,-2.546414695947039,0.2853007031556438,-2.539803518598129,0.29191188050455397
21.265896369698464,15.166960433654532,0.0891168353886971,15.158719789144834,-0.008240644509697859,15.088187718324733,-0.07877271532979968,15.158719789144834,-0.008240644509697859,15.419855247619271,0.2528948139647387,2.6923992708391973,0.0890347378661863,2.960644869068001,0.26824559822880367,2.7135838577121323,0.021184586872935007,2.98722884883744,0.2948295779982426,2.72468977032321,0.032290499484012525,-2.824496273373084,0.0931814271920152,-2.8729588628191807,-0.048462589446096604,-2.705206062905949,0.11929021046713517,-2.543884139250069,0.280612134123015,-2.534908245655079,0.28958802771800496
21.342808013536477,15.173569450446209,0.0891947893113088,15.166962770131157,-0.00660668031505196,15.094932563079944,-0.07863688736626528,15.166962770131157,-0.00660668031505196,15.426526184465152,0.2529567340189427,2.698934337322552,0.0890774439951712,2.9651209572052375,0.26618661988268544,2.718323814283572,0.01938947696101989,2.9891839118017933,0.29024957447924127,2.7295078566525572,0.030573519330005183,-2.817209416281914,0.093115764386958,-2.868005584753531,-0.050796168471617165,-2.7009414811215238,0.11626793516039013,-2.5413151513394436,0.27589426494247027,-2.529971710494966,0.28723770578694774
21.41999782109987,15.180139477625923,0.0891808027425108,15.175167497236147,-0.004971980389775865,15.101637659337845,-0.07850181828807834,15.175167497236147,-0.004971980389775865,15.433153921932492,0.2530144443065687,2.705483796045064,0.0891117145043993,2.96961105504677,0.26412725900170564,2.7230778693951385,0.017594073350074346,2.991150537285986,0.28566674124092195,2.7343405745614873,0.0288567785164231,-2.809862418714662,0.0930406162439023,-2.8630079632430587,-0.053145544528396815,-2.6966365056095185,0.1132259131051434,-2.5387078442331394,0.27115457448152247,-2.5249941292362514,0.2848682894784105
21.497466798413928,15.186663751113397,0.0892294852045878,15.183333907851889,-0.003329843261507648,15.108303007706267,-0.07836074340712962,15.183333907851889,-0.003329843261507648,15.439738448426793,0.25307469731339616,2.7120471955116887,0.0891822958319605,2.974115086305752,0.26206789079406345,2.727845915010851,0.015798719499162228,2.9931287635345303,0.28108156802284157,2.7391878194168435,0.027140623905154815,-2.8024597518304786,0.092936155933726,-2.8579662069332956,-0.05550645510281704,-2.6922913392098105,0.11016841262066812,-2.53606232987955,0.2663974219509284,-2.519975718372788,0.2824840334576906
21.5752159551424,15.193138228038295,0.0892670749042746,15.191461938302387,-0.0016762897359079432,15.114928608069148,-0.07820961996914733,15.191461938302387,-0.0016762897359079432,15.446279751605191,0.2531415235668959,2.7186266147486844,0.0892213377134982,2.9786329744432103,0.2600063596945259,2.732627842737052,0.01400122798836767,2.9951186290213743,0.2764920142726899,2.7440494862462286,0.025422871497544186,-2.795003389985851,0.0928309405261084,-2.8528805247899447,-0.05787713480409362,-2.6879061850740142,0.10709720491183683,-2.5333787201430393,0.26162466984281174,-2.5149166947527966,0.2800866952330545
21.653246304600625,15.199560959305831,0.089294088174855,15.199551523844702,-9.435461128859401e-06,15.121514459583373,-0.0780464997224577,15.199551523844702,-9.435461128859401e-06,15.452777818372834,0.25321685906700253,2.7252258220884538,0.0892492007177735,2.9831646426775937,0.25793882058913997,2.737423543833314,0.012197721744860335,2.997120172451995,0.27189435036354137,2.748925469748959,0.023699647660505363,-2.787493461995149,0.0926955215565144,-2.847751126077151,-0.06025766408200228,-2.6834812466453974,0.10401221534975136,-2.5306571267894986,0.2568363352056502,-2.5098172755577837,0.27767618643736514
21.73155886376879,15.205931493321598,0.0893332805038024,15.207602598670276,0.0016711053486773153,15.128060560675857,-0.07787093264574096,15.207602598670276,0.0016711053486773153,15.459232634879374,0.2533011415577757,2.731849441013857,0.0892717324903247,2.987710013994315,0.25586057298045795,2.7422329092234166,0.010383468209559599,2.999133432765532,0.26728399175167494,2.753815664307087,0.02196622329323006,-2.77992888660407,0.0925400783641526,-2.84257822033572,-0.06264933373164983,-2.6790167276387944,0.10091215896527572,-2.5278976614718536,0.25203122513221654,-2.5046776782813662,0.2752512083227039
21.810154653305155,15.212250343745604,0.0893502641703852,15.215615095906404,0.003364752160800677,15.13456690904076,-0.07768343470484318,15.215615095906404,0.003364752160800677,15.465644186515666,0.2533938427700626,2.738502167910213,0.0892865188987782,2.992269011155483,0.2537668432452702,2.7470558295064462,0.008553661596233386,3.0011584491369,0.26265628122668705,2.7587199639965685,0.020217796086355655,-2.7723079589146296,0.0923785592668068,-2.8373620173612695,-0.06505405844663992,-2.674512832020425,0.09779512689420455,-2.525100435715574,0.2472075231990556,-2.4994981207080316,0.272809838206598
21.889034697559342,15.218518543794117,0.0893451288383691,15.223588947618,0.005070403823882685,15.141033501636842,-0.07748504215727436,15.223588947618,0.005070403823882685,15.472012457910626,0.25349391411650934,2.745188078842305,0.089278012937868,2.996841556709631,0.2516534778673263,2.751892194967958,0.006704116125653137,3.0031952609789245,0.25800718213661966,2.7636382625984597,0.018450183756154814,-2.7646288657542333,0.0922053584766298,-2.832102727182347,-0.06747386142811385,-2.669969763987679,0.09465910176655434,-2.5222655609041333,0.24236330485009994,-2.494278820891884,0.2703500448623495
21.96820002458573,15.224737299207195,0.0893166269226609,15.231524084809509,0.006786785602313827,15.147460334685052,-0.07727696452214339,15.231524084809509,0.006786785602313827,15.47833743292824,0.2536001337210454,2.751910053977184,0.0892574361959225,3.001427573001595,0.249517519024411,2.756741895591277,0.004831841614092891,3.005243907944452,0.25333385396726804,2.768570453610274,0.016660399633090073,-2.7568901183574037,0.092014193445074,-2.8268005600384574,-0.06991044168105365,-2.6653877279488154,0.09150239040858832,-2.5193931482644505,0.23749697009295323,-2.48901999713526,0.2678701212221437
22.047651666156817,15.23090774236864,0.0892600613824544,15.239420437427038,0.008512695058398023,15.153847403666179,-0.0770603387024611,15.239420437427038,0.008512695058398023,15.484619094664746,0.2537113522961061,2.758669339489989,0.0892190777117523,3.00602698218243,0.2473576426924411,2.7616048210688526,0.002935481578863808,3.007304429928486,0.2486350904384973,2.773516430257391,0.014847090767402094,-2.749090899240823,0.0918244533728754,-2.8214557263580655,-0.07236482711724257,-2.660766928502641,0.08832397073818177,-2.516483308852343,0.2326075903884801,-2.4837218679673296,0.2653690312734933
22.127390657776665,15.237030782019689,0.0891520597039904,15.247277934360667,0.010247152340978616,15.160194703318739,-0.07683607870094988,15.247277934360667,0.010247152340978616,15.490857425445979,0.25382664342629013,2.765465258149405,0.0891777899653579,3.010639706219423,0.24517444807001798,2.7664808608137235,0.00101560266431866,3.009376867070293,0.24391160892088815,2.778476085504559,0.013010827355154131,-2.7412313262341965,0.091619634668043,-2.8160684367365367,-0.07483711050234021,-2.6561075704181034,0.0851237558160931,-2.513536153537917,0.2276951726962797,-2.4783846521226227,0.2628466741115738
22.207418038694424,15.243106994580645,0.0890871441500694,15.255096503447009,0.011989508866363963,15.166502227637013,-0.07660476694363183,15.255096503447009,0.011989508866363963,15.497052406824878,0.2539454122442333,2.772295033782997,0.0891447019353881,3.0152656669061804,0.24297063312318334,2.7713699039710775,-0.0009251298119195006,3.0114612597555555,0.23916622597255843,2.7834493120675092,0.011154278284512209,-2.733312672744972,0.0913829541528572,-2.81063890191401,-0.0773262291690382,-2.6514098586138646,0.08190281413110734,-2.5105517929909706,0.22276087975400127,-2.473008568519518,0.26030410422545414
22.287734851917847,15.249136721950672,0.0890996111095823,15.262876071471927,0.013739349521255662,15.1727699698692,-0.07636675208147103,15.262876071471927,0.013739349521255662,15.50320401957918,0.25406729762850766,2.779153884828278,0.0890567364807715,3.0199047858728054,0.24075090104452723,2.776271839429886,-0.002882045398392208,3.013557648618448,0.2344037637901697,2.788436002424641,0.00928211759636266,-2.7253374151166763,0.0911156614919288,-2.8051673327532956,-0.07982991763661929,-2.6466739981378002,0.07866341697887602,-2.5075303376663696,0.2178070774503067,-2.4675938362386645,0.2577435788780118
22.36834214422692,15.255120072607076,0.0889472265548114,15.270616564173423,0.015496491566347359,15.178997922515782,-0.07612215009129386,15.270616564173423,0.015496491566347359,15.509312243709221,0.25419217110214554,2.7860351219948485,0.0889144770650668,3.0245569845961313,0.23852186260128283,2.7811865558346214,-0.004848566160227108,3.015666074543795,0.2296309525489466,2.7934360488287786,0.0074009268339301215,-2.717309330686571,0.0908244895006122,-2.7996539402176346,-0.08234460953106337,-2.641900194146476,0.07540913654009529,-2.504471897789417,0.21283743289715407,-2.462140674501344,0.2551686561852273
22.44924096618746,15.261057018663635,0.0887890383941726,15.278317906244808,0.01726088758117328,15.185186077328,-0.07587094133563532,15.278317906244808,0.01726088758117328,15.51537705843597,0.25432003977233464,2.7929304188519324,0.0886580873803492,3.0292221844100347,0.23629176555810227,2.7861139415970877,-0.006816477254844688,3.017786578669165,0.22485615981723273,2.7984493433190547,0.005518924467122321,-2.70923349492626,0.0904655465373792,-2.7940989353484937,-0.08486544042223354,-2.63708865188457,0.07214484304169,-2.5013765833412127,0.2078569115850475,-2.456649302647835,0.2525841922784253
22.53043237216484,15.266947517299236,0.0886521859359276,15.285980021337979,0.01903250403874246,15.19133442530653,-0.0756130919927056,15.285980021337979,0.01903250403874246,15.521398442199146,0.25445092489990984,2.7998301848643683,0.0882845707354446,3.033900306515823,0.2340701216514547,2.7910538849082887,-0.008776299956079647,3.0199192023869874,0.2200890175226191,2.803475777732811,0.003645592868442904,-2.701116224007518,0.0899778581039612,-2.788502529243288,-0.08738630523576996,-2.6322395766642566,0.0688766473432616,-2.4982445040439702,0.20287171996354791,-2.4511199401156745,0.2499962838918437
22.611917420337715,15.272791646484324,0.088322557000651,15.29360283206691,0.020811185582585878,15.197442956700277,-0.07534868978404674,15.29360283206691,0.020811185582585878,15.527376372655594,0.25458472617127015,2.806724020396036,0.0879049010783095,3.0385912719926957,0.23186725159665977,2.796006273750415,-0.010717746645620974,3.0220639873466633,0.2153399669506273,2.808515243717651,0.0017912233216148543,-2.6929649635570634,0.08922799128107,-2.7828649330330766,-0.0898999694760132,-2.6273531738445555,0.06561178971250792,-2.4950757693463874,0.19788919421067597,-2.445552806417915,0.24741215713914855
22.693697172711826,15.278589746834058,0.088186542780698,15.301186260011375,0.02259651317731759,15.203511661005349,-0.075078085828709,15.301186260011375,0.02259651317731759,15.533310826677706,0.2547210798436481,2.813601231370346,0.0876135707044444,3.043295001808262,0.22969377043791628,2.8009709959088966,-0.012630235461449146,3.024220975456661,0.21061974408631512,2.8135676327435104,-3.359862683538495e-05,-2.684788124874844,0.0891470470192133,-2.777186357860228,-0.09239823298538408,-2.622429648810639,0.06235847606420508,-2.4918704884089444,0.19291763646589954,-2.439948121121326,0.2448400037535179
22.77577269513383,15.284342562215704,0.0880243491759678,15.308730225720787,0.024387663505082813,15.209540526964178,-0.07480203525152618,15.308730225720787,0.024387663505082813,15.539201780352084,0.2548592181363798,2.8204513794981527,0.0875398151683588,3.0480114168291363,0.22756003733098362,2.8059479389845174,-0.01450344051363528,3.0263902088866277,0.20593882938847496,2.8186328361148334,-0.0018185433833193265,-2.6765948726634825,0.0887489622565264,-2.771467014856068,-0.09487214219258533,-2.6174692069531167,0.059125665710365816,-2.4886287700892433,0.18796610257423918,-2.43430610382458,0.2422887688389026
22.8581450573052,15.290051371300638,0.0881179490797811,15.31623464871829,0.02618327741765114,15.215529542564774,-0.07452182873586466,15.31623464871829,0.02618327741765114,15.545049208978353,0.2549978376777151,2.827264841875424,0.0877278345628844,3.0527404378315826,0.22547559595615851,2.8109369904056236,-0.016327851469800425,3.028571730069468,0.20130688819404385,2.8237107449828156,-0.003554096892608438,-2.668394873151527,0.0886493526387555,-2.7657071151184733,-0.09731224196694654,-2.6124720536472794,0.05592281950424738,-2.485350722927308,0.1830441502242186,-2.428626974136372,0.23976789901515483
22.94081533279616,15.29571810082346,0.0884266306795786,15.323699447504978,0.02798134668151775,15.221478695040172,-0.07423940578328825,15.323699447504978,0.02798134668151775,15.550853087068074,0.25513498624461306,2.834033351379228,0.087639293067325,3.0574819855122444,0.2234486341330162,2.815938037440393,-0.018095313938835123,3.030765581703452,0.1967322303242236,2.828801250357716,-0.005232101021512392,-2.660198017480387,0.0886169576929296,-2.7599068696894737,-0.09970885220908654,-2.6074383942323314,0.05275962324805583,-2.482036455130923,0.17816156234946412,-2.422910951653555,0.23728706582683223
23.023784599059653,15.301345409459602,0.0885313548535391,15.331124539564335,0.029779130104733653,15.227387970867987,-0.07395743859161463,15.331124539564335,0.029779130104733653,15.556613388343884,0.255267978884282,2.840750487019977,0.087916336799701,3.0622359804989054,0.22148549347892832,2.820950967209191,-0.019799519810786315,3.0329718067542664,0.19222131973428924,2.8339042431212453,-0.006846243898731785,-2.652014140917944,0.0888176723279774,-2.7540664895328066,-0.10205234861486279,-2.6023684339905726,0.04964570692737125,-2.478686074560932,0.17332806635701203,-2.4171582559391873,0.23485588497875654
23.107053937445457,15.306936729785647,0.0886345583636356,15.33850984136685,0.031573111581202795,15.233257355770139,-0.07367937401550861,15.33850984136685,0.031573111581202795,15.562330085738756,0.2553933559531085,2.8474120819809734,0.0881501958936892,3.0670023433613434,0.21959026138036997,2.8259756666969595,-0.021436415284013854,3.0351904484571133,0.18777836647613988,2.839019614039012,-0.008392467941961357,-2.643852762186558,0.0889367715819733,-2.7481861855114875,-0.10433342332492934,-2.5972623781265884,0.046590384059969736,-2.475299688716559,0.16855307346999915,-2.411369106500625,0.23248365568593332
23.190624433214207,15.312496255502392,0.0884714980604083,15.345855268374775,0.033359012872383076,15.23908683471275,-0.07340942078964119,15.345855268374775,0.033359012872383076,15.568003151395406,0.25550689589301356,2.8540165173611727,0.0881690654948613,3.0717809946221957,0.217764477261023,2.83101202276571,-0.02300449459546261,3.0374215503187556,0.18340503295758293,2.844147253773035,-0.009869263588137667,-2.635722867529468,0.0889957809323048,-2.742266168365324,-0.10654330083585606,-2.592120431746389,0.04360243578307932,-2.4718774047207344,0.1638454628087338,-2.405543722767523,0.23017914476194523
23.27449717555155,15.318028862638744,0.0882790856014774,15.353160735047101,0.03513187240835691,15.24487639190611,-0.07315247073263365,15.353160735047101,0.03513187240835691,15.573632556665865,0.2556036940271209,2.860564872500606,0.0880175166281931,3.07657185476793,0.21600698226732407,2.8360599221670593,-0.024504950333546827,3.039665156119585,0.179100283618979,2.849287052894321,-0.011277819606285266,-2.627632760201239,0.0887976154364216,-2.7363066486884646,-0.10867388848722559,-2.5869427998365726,0.04068996036466643,-2.4684193293054237,0.1592134308958153,-2.3996823240698837,0.22795043613135535
23.35867325758237,15.323539957147435,0.0875226454244362,15.360426154844697,0.03688619769726209,15.250626010804906,-0.07291394634252946,15.360426154844697,0.03688619769726209,15.579218272111229,0.25567831496379334,2.8670609088585968,0.0875267198590254,3.0813748442598254,0.21431393540122867,2.841119251554833,-0.025941657303763854,3.0419213099156743,0.17486040105707756,2.8544389018955147,-0.012622006963082022,-2.61958998785653,0.0883931651522216,-2.7303078369068947,-0.11071784905036486,-2.5817296872434135,0.037860300613116404,-2.464925568796959,0.15466441905957096,-2.393785129616027,0.22580485824050278
23.44315377638503,15.329035247153334,0.0869209508401047,15.367651440235585,0.038616193082251726,15.256335674108477,-0.07269957304485608,15.367651440235585,0.038616193082251726,15.5847602675015,0.2557250203481658,2.8735108740197406,0.0874498780280863,3.0861898835450248,0.21267900952528418,2.84618989749771,-0.027320976522030804,3.044190056040787,0.17067918202104648,2.8596026912035653,-0.01390818281617534,-2.6116013487403253,0.0876999904713837,-2.724269943255964,-0.11266859451563871,-2.5764812986520216,0.03512005008830377,-2.461396229101374,0.15020511963895133,-2.3878523584705875,0.22374899026973782
23.527939833005625,15.334520445411716,0.0870517920294514,15.374836502700457,0.04031605728874155,15.2620053637613,-0.07251508165041542,15.374836502700457,0.04031605728874155,15.590258511815627,0.25573806640391084,2.879923125221012,0.0870186970585863,3.0910168930676307,0.2110937678466187,2.8512717464919626,-0.028651378729049437,3.046471439108438,0.16654831388742597,2.864778311192515,-0.015144814028496878,-2.603672964410144,0.0872850305301368,-2.7181931777578874,-0.1145202133477432,-2.571197838565409,0.03247512584473533,-2.4578314156897796,0.1458415487203646,-2.3818842295325036,0.22178873487764061
23.6130325324724,15.340000915488812,0.0875416432631603,15.381981252738273,0.04198033724946093,15.267635060953577,-0.07236585453523503,15.381981252738273,0.04198033724946093,15.595712973241698,0.25571205775288597,2.886307586928953,0.0873871587646898,3.0958557932798474,0.20954820635089444,2.856364684974218,-0.029942901954735035,3.048765504013879,0.16245791708492607,2.8699656521962758,-0.0163419347326772,-2.595810394255236,0.0866677373823425,-2.712077750199267,-0.11626735594403081,-2.5658795112836077,0.029930882971628492,-2.454231233583714,0.141579160671522,-2.3758809615129635,0.21992943274227272
