frequency_hz,bass_pink_db,bass_pink_uncertainty_db,bass_sweep_shape_db,bass_sweep_aligned_db,bass_sweep_uncertainty_db,bass_fused_raw_db,bass_precise_1_24oct_db,bass_measured_1_12oct_db,bass_recommended_analog_db,bass_uncertainty_db,bass_confidence,hybrid_pink_db,hybrid_pink_uncertainty_db,hybrid_sweep_shape_db,hybrid_sweep_aligned_db,hybrid_sweep_uncertainty_db,hybrid_fused_raw_db,hybrid_precise_1_24oct_db,hybrid_measured_1_12oct_db,hybrid_recommended_analog_db,hybrid_uncertainty_db,hybrid_confidence,guitar_pink_db,guitar_pink_uncertainty_db,guitar_sweep_shape_db,guitar_sweep_aligned_db,guitar_sweep_uncertainty_db,guitar_fused_raw_db,guitar_precise_1_24oct_db,guitar_measured_1_12oct_db,guitar_recommended_analog_db,guitar_uncertainty_db,guitar_confidence
22.127390657776665,15.38695252424705,1.102223730066413,15.52670111425287,15.237724191004792,0.04,15.238692501025506,15.238016099265568,15.237030782019687,15.237030782019687,0.0891520597039904,high,2.654365192496698,1.15518088416553,3.206105038601762,2.763142064656701,0.04,2.7624986252972468,2.763700707573878,2.7654652581494052,2.7654652581494052,0.08917778996535797,high,-2.8082151387862098,1.2356182787416925,-1.9093066981935687,-2.7434920574146746,0.04516924218150398,-2.7438455923692238,-2.742940420598485,-2.7412313262341965,-2.7412313262341965,0.09161963466804308,high
22.207418038694424,15.658521445210823,0.9950777304920857,15.532325766034484,15.243348842786407,0.04,15.246643276162972,15.244190250115519,15.243106994580643,15.243106994580643,0.08908714415006941,high,2.905659228105847,1.0883508625335963,3.2122018177204135,2.7692388437753523,0.04,2.7701464164798115,2.7707596257730995,2.7722950337829966,2.7722950337829966,0.0891447019353881,high,-2.5600751175708893,1.090528269992272,-1.9022515153015704,-2.7364368745226764,0.044826355588884814,-2.735208800950233,-2.7349201650789485,-2.733312672744972,-2.733312672744972,0.09138295415285727,high
22.287734851917847,15.541230026389165,1.0132814649979105,15.53794137492687,15.248964451678793,0.04,15.251202449748327,15.250295340000466,15.249136721950673,15.249136721950673,0.0890996111095823,high,2.9887074269669682,0.9544179467052855,3.2183735600652312,2.77541058612017,0.04,2.7772475435030293,2.777957599577682,2.7791538848282786,2.7791538848282786,0.08905673648077159,high,-2.414676048950156,0.9465055704519614,-1.8951881034605909,-2.729373462681697,0.04448430682161575,-2.7264893513456543,-2.726835551629111,-2.7253374151166763,-2.7253374151166763,0.09111566149192885,high
22.368342144226922,15.415218474593928,0.840271701460928,15.543560180756973,15.254583257508896,0.04,15.256358093698331,15.25632051472018,15.255120072607077,15.255120072607077,0.0889472265548114,high,3.000689635151062,0.8131985075839123,3.224627588983865,2.781664615038804,0.04,2.7842440663556673,2.785260712411739,2.7860351219948485,2.7860351219948485,0.08891447706506687,high,-2.429216679342346,0.8264319935759246,-1.8880994922589993,-2.7222848514801052,0.0441414187388367,-2.718796279251401,-2.7187060086401327,-2.717309330686571,-2.717309330686571,0.09082448950061227,high
22.44924096618746,15.292710798508644,0.7289203075915491,15.54919071222557,15.260213788977493,0.04,15.260687053736767,15.262263327335999,15.261057018663635,15.261057018663635,0.0887890383941726,high,3.0142029830143855,0.663311244933311,3.23096523046584,2.788002256520779,0.04,2.791953517862828,2.7926211677576935,2.7929304188519324,2.7929304188519324,0.0886580873803492,high,-2.428004246306216,0.7056921353986183,-1.8809701149876155,-2.7151554742087214,0.043795208212535464,-2.7105294042126014,-2.7105391046359513,-2.70923349492626,-2.70923349492626,0.09046554653737923,high
22.53043237216484,15.417501506784639,0.6607404708684737,15.554836924956364,15.265860001708287,0.04,15.268528701295793,15.268127879949546,15.266947517299235,15.266947517299235,0.08865218593592766,high,3.007661074023602,0.5412294392469361,3.2373814921802353,2.794418518235174,0.04,2.7999051044587793,2.7999836196139034,2.7998301848643683,2.7998301848643683,0.08828457073544461,high,-2.4202044470391826,0.5838200035169364,-1.8737870901442304,-2.7079724493653363,0.043442480179442966,-2.701331999139431,-2.7023261767787843,-2.701116224007518,-2.701116224007518,0.0899778581039612,high
22.611917420337715,15.473402344401109,0.5508218034003001,15.56049758830157,15.271520665053494,0.04,15.276545649567714,15.273923645720556,15.272791646484324,15.272791646484324,0.08832255700065104,high,3.0316865035398166,0.4654736572728537,3.2438650756649476,2.8009021017198865,0.04,2.808769783332619,2.807296016388807,2.806724020396036,2.806724020396036,0.08790490107830956,high,-2.4763646547908422,0.461963184069502,-1.8665413936699324,-2.7007267528910384,0.04307954324122132,-2.6927311880683957,-2.694044528102668,-2.6929649635570634,-2.6929649635570634,0.08922799128107008,high
22.693697172711826,15.407139225060604,0.5184820013063351,15.566166096339174,15.277189173091097,0.04,15.28081370213147,15.27966567525652,15.278589746834058,15.278589746834058,0.088186542780698,high,3.042906063775561,0.42380997414814914,3.250398736607788,2.807435762662727,0.04,2.8169682547182893,2.8145231029985127,2.813601231370346,2.813601231370346,0.08761357070444446,high,-2.585528413744271,0.475941491605802,-1.859228718173214,-2.69341407739432,0.04270257463919158,-2.689789067188686,-2.6856670645459606,-2.684788124874844,-2.684788124874844,0.08914704701921339,high
22.77577269513383,15.302510486664175,0.4860626128500378,15.571830865595096,15.28285394234702,0.04,15.283472420653975,15.28537347054754,15.284342562215704,15.284342562215704,0.08802434917596784,high,3.043903770330161,0.4147705494632261,3.2569600777688508,2.8139971038237896,0.04,2.823675621566497,2.8216564169066216,2.8204513794981527,2.8204513794981527,0.08753981516835883,high,-2.5166065891405367,0.442382048832617,-1.8518498384060003,-2.686035197627106,0.04230809088647147,-2.679547732202974,-2.6771763179652317,-2.6765948726634825,-2.6765948726634825,0.08874896225652648,high
22.8581450573052,15.38739727651869,0.5040610601270679,15.57747645395456,15.288499530706483,0.04,15.291407458831035,15.29106717125313,15.290051371300638,15.290051371300638,0.0881179490797811,high,3.0584150749784413,0.4389147529460047,3.263522923473086,2.820559949528025,0.04,2.829593301953764,2.828714744922242,2.8272648418754236,2.8272648418754236,0.08772783456288448,high,-2.435414228424648,0.45414979471428163,-1.8444103653882706,-2.6785957246093766,0.041893519271263946,-2.669758386764019,-2.668576318064672,-2.668394873151527,-2.668394873151527,0.08864935263875555,high
22.940815332796156,15.413991566479993,0.5797563897077236,15.583085210512063,15.294108287263986,0.04,15.296816615181042,15.29675992564921,15.29571810082346,15.29571810082346,0.08842663067957862,high,3.022313410913611,0.4270882482236542,3.2700592257043635,2.8270962517593023,0.04,2.8348891819206314,2.8357308991346852,2.8340333513792277,2.8340333513792277,0.08763929306732506,high,-2.350067777135507,0.43862937254000656,-1.8369199638585627,-2.6711053230796686,0.04207089357621974,-2.6586490488421495,-2.6598977857059927,-2.660198017480387,-2.660198017480387,0.08861695769292961,high
23.023784599059653,15.356875170091605,0.6136583140615377,15.588639123165361,15.299662199917284,0.04,15.30082218722203,15.302448923194923,15.301345409459602,15.301345409459602,0.08853135485353912,high,3.0162390896975637,0.46734206654806765,3.276541383866923,2.833578409921862,0.04,2.83975959535215,2.8427280650825066,2.840750487019977,2.840750487019977,0.08791633679970104,high,-2.3173577123805558,0.45282080636292765,-1.829391226547982,-2.663576585769088,0.042296287534819954,-2.650876204291133,-2.651194321789899,-2.652014140917944,-2.652014140917944,0.08881767232797742,high
23.107053937445457,15.437076495078202,0.6532279451204381,15.594121608907079,15.305144685659002,0.04,15.307518057503303,15.30810997006657,15.306936729785647,15.306936729785647,0.08863455836363561,high,3.0948138288386247,0.5107004076937827,3.282944825004803,2.8399818510597417,0.04,2.847293711994358,2.849695932243693,2.8474120819809734,2.8474120819809734,0.08815019589368923,high,-2.2767595992612826,0.46207982948427573,-1.821838426410321,-2.656023785631427,0.04242551943294137,-2.642602549979799,-2.642532177016558,-2.643852762186558,-2.643852762186558,0.08893677158197334,high
23.190624433214207,15.510419932057317,0.5936187030106979,15.599518917124858,15.31054199387678,0.04,15.314859208206233,15.313699793771157,15.312496255502392,15.312496255502392,0.08847149806040831,high,3.1995260520609037,0.5146995060364374,3.2892504447078315,2.8462874707627703,0.04,2.8562759932586363,2.8565794086999676,2.8540165173611727,2.8540165173611727,0.08816906549486131,high,-2.17153585296343,0.470214963595734,-1.8142764050961815,-2.6484617643172874,0.04244198150971468,-2.6321167298592028,-2.63397863250287,-2.635722867529468,-2.635722867529468,0.08899578093230485,high
23.27449717555155,15.523449948004377,0.5398825788435104,15.604820997625549,15.315844074377472,0.04,15.321210765240238,15.319167940024828,15.318028862638744,15.318028862638744,0.08827908560147744,high,3.2772806940552925,0.48481715724223706,3.295446524565901,2.85248355062084,0.04,2.865913340618439,2.8632883745443944,2.860564872500606,2.860564872500606,0.08801751662819318,high,-2.1212443571433255,0.4476153470291193,-1.806719745487524,-2.64090510470863,0.0423330220854059,-2.6214263856862035,-2.625593014681771,-2.627632760201239,-2.627632760201239,0.08879761543642165,high
23.358673257582375,15.415264108832716,0.4127390798866397,15.610021986741453,15.321045063493376,0.04,15.325046858895986,15.324475716942127,15.323539957147437,15.323539957147437,0.08752264542443622,high,3.267365677696361,0.4132187583393745,3.3015299027957874,2.8585669288507263,0.04,2.875893521999369,2.8697277889678245,2.8670609088585968,2.8670609088585968,0.08752671985902549,high,-2.2918346089604142,0.4101313558637968,-1.7991822217551685,-2.6333675809762744,0.04209072464245445,-2.618393386405859,-2.6174203502839752,-2.61958998785653,-2.61958998785653,0.08839316515222162,high
23.44315377638503,15.48979726600308,0.35482617776403025,15.615120380411334,15.326143457163257,0.04,15.335241551425359,15.329616132786354,15.329035247153334,15.329035247153334,0.08692095084010477,high,3.2001065439881984,0.40441387718450983,3.3075061832118653,2.864543209266804,0.04,2.879329758655666,2.87583628467165,2.8735108740197406,2.8735108740197406,0.08744987802808639,high,-2.359497218606066,0.3599215259938148,-1.7916764803567076,-2.6258618395778135,0.04171260610430372,-2.6111804891107493,-2.6094849057471623,-2.6116013487403253,-2.6116013487403253,0.08769999047138373,high
23.527939833005625,15.393133399660762,0.36560084432646267,15.620118992327003,15.331142069078926,0.04,15.334411999442398,15.334626312312771,15.334520445411716,15.334520445411716,0.08705179202945142,high,3.211476508141402,0.3627966064444379,3.3133890263255146,2.8704260523804535,0.04,2.8886614388538603,2.881616305970411,2.879923125221012,2.879923125221012,0.08701869705858635,high,-2.2780945579973775,0.34469135811041407,-1.7842138522492865,-2.6183992114703925,0.04120212644882926,-2.598271673501479,-2.6017816321152516,-2.603672964410144,-2.603672964410144,0.08728503053013685,high
23.613032532472396,15.419384354703723,0.4149884133666921,15.625024831611734,15.336047908363657,0.04,15.339552838193223,15.339585361198223,15.340000915488812,15.340000915488812,0.08754164326316036,high,3.1128011803749587,0.3975846336656814,3.319198811102555,2.876235837157494,0.04,2.8869843160929154,2.887142613768211,2.886307586928953,2.886307586928953,0.08738715876468985,high,-2.2452702634675035,0.32102968131881493,-1.7768041730159596,-2.6109895322370655,0.04056885979051472,-2.5866924813782384,-2.59426669441169,-2.5958103942552357,-2.5958103942552357,0.08666773738234251,high
23.698432983810086,15.411310809613234,0.34768474547115247,15.62984881175838,15.340871888510303,0.04,15.344929293256182,15.344596020763031,15.345481282481586,15.345481282481586,0.0868284863561709,high,3.006997337668679,0.36522329825291844,3.3249609089635794,2.8819979350185183,0.04,2.8886034443112725,2.8925460230659135,2.8926750727552806,2.8926750727552806,0.0870473743716862,high,-2.361060128481796,0.305214649061591,-1.7694555881593557,-2.6036409473804616,0.04,-2.586182178934171,-2.5868541363168815,-2.5880187578531535,-2.5880187578531535,0.08616398619375823,high
23.78414230005442,15.311195208775757,0.3110655038225758,15.634605220397365,15.345628297149288,0.04,15.343227978989406,15.349754734371732,15.350965034538545,15.350965034538545,0.08626889872988881,high,2.985667560679019,0.35548779547303866,3.3307038135243454,2.8877408395792843,0.04,2.8931672109485396,2.8979808796560196,2.8990365161957787,2.8990365161957787,0.08692927834364228,high,-2.4350474327660265,0.3023979386805691,-1.7621743757795088,-2.5963597350006147,0.04,-2.5845683863185296,-2.57942683681602,-2.5803028275658333,-2.5803028275658333,0.08611172274664305,high
